,object_id,taxonomy,name
88819,167341,event,Makes Statement
88822,167357,event,Donation
88826,167361,event,Interview
88830,167373,event,Opinion
88835,167387,event,Makes Statement
88839,167389,event,Makes Statement
88842,167393,event,Makes Statement
88844,167395,event,Makes Statement
88849,167399,event,Selfie
88851,167403,event,Makes Statement
88853,167412,event,Murder
88854,167412,event,Fight
88855,167412,event,Personal Injury/Fall
88861,167435,event,Makes Statement
88864,167437,event,Makes Statement
88867,167443,event,Makes Statement
88871,167483,event,Judgement
88877,167486,event,Hired
88880,167489,event,Wins Sport Event
88884,167493,event,Makes Statement
88887,167495,event,Makes Statement
88891,167498,event,Makes Statement
88895,167501,event,Makes Statement
88899,167503,event,Makes Statement
88903,167505,event,Selfie
88906,167508,event,Fan/Unofficial Video
88907,167510,event,Makes Statement
88909,167512,event,Practice Event
88914,167522,event,Video appearance
88917,167525,event,Makes Statement
88920,167528,event,Makes Statement
88923,167528,event,Opinion
88926,167533,event,Sponsorship Deal
88929,167539,event,Makes Statement
88932,167542,event,Pregnancy
88936,167545,event,Makes Statement
88939,167547,event,Tribute
88944,167549,event,Video appearance
88946,167553,event,Makes Statement
88949,167556,event,Makes Statement
88951,167558,event,Makes Statement
88955,167561,event,Makes Statement
88958,167564,event,Makes Statement
88962,167567,event,Fan/Unofficial Video
88965,167570,event,Fan/Unofficial Video
88966,167573,event,Makes Statement
88969,167575,event,Makes Statement
88972,167577,event,Makes Statement
88975,167579,event,Makes Statement
88979,167581,event,Makes Statement
88983,167585,event,Rumor/unconfirmed
88984,167588,event,Makes Statement
88989,167591,event,Fan/Unofficial Video
88991,167593,event,Appearance announcement
88993,167596,event,Joins Team
88995,167599,event,Makes Statement
89001,167608,event,Makes Statement
89004,167611,event,Opinion
89006,167613,event,Makes Statement
89009,167622,event,Video appearance
89012,167625,event,Video appearance
89014,167628,event,Makes Statement
89017,167644,event,Makes Statement
89020,167647,event,Pregnancy
89024,167652,event,Makes Statement
89027,167656,event,Financial Report
89031,167661,event,Judgement
89035,167663,event,Art Exhibition
89036,167663,event,Interview
89038,167669,event,Injury
89042,167673,event,Makes Statement
89046,167676,event,Makes Statement
89049,167678,event,Makes Statement
89055,167680,event,Makes Statement
89059,167682,event,Makes Statement
89061,167684,event,Wins Sport Event
89065,167687,event,Makes Statement
89070,167690,event,Video appearance
89073,167693,event,Makes Statement
89077,167695,event,Video appearance
89080,167699,event,Weigh-in
89081,167703,event,Interview
89085,167706,event,Video appearance
89088,167709,event,Makes Statement
89092,167713,event,Makes Statement
89095,167715,event,Makes Statement
89097,167720,event,Attend Event - Photocall
89099,167723,event,Attend Event - Photocall
89103,167728,event,Makes Statement
89106,167730,event,Attend Event - Photocall
89109,167733,event,Makes Statement
89113,167735,event,Travel incident
89115,167739,event,Makes Statement
89119,167741,event,Makes Statement
89122,167744,event,Makes Statement
89127,167746,event,Makes Statement
89130,167748,event,Makes Statement
89133,167751,event,Press Conference
89139,167753,event,Makes Statement
89140,167757,event,Makes Statement
89142,167762,event,Judgement
89146,167769,event,Fight
89151,167777,event,Selfie
89152,167781,event,Makes Statement
89158,167783,event,Makes Statement
89161,167788,event,Makes Statement
89164,167791,event,Press Conference
89168,167796,event,Makes Statement
89171,167801,event,Rumor/unconfirmed
89173,167806,event,Makes Statement
89176,167810,event,Makes Statement
89183,167813,event,Video appearance
89186,167815,event,Makes Statement
89190,167818,event,Makes Statement
89192,167821,event,Fight
89197,167826,event,Other Awards
89201,167829,event,Selfie
89204,167835,event,Video appearance
89205,167842,event,Makes Statement
89209,167846,event,Engagement
89213,167855,event,Selfie
89214,167860,event,Makes Statement
89218,167864,event,Selfie
89220,167867,event,Makes Statement
89223,167870,event,Tribute
89227,167873,event,Video appearance
89229,167878,event,Tribute
89232,167881,event,Makes Statement
89237,167884,event,Fan/Unofficial Video
89238,167888,event,Makes Statement
89243,167891,event,Interview
89246,167895,event,Makes Statement
89249,167897,event,Music Video
89254,167901,event,Makes Statement
89257,167904,event,Makes Statement
89261,167911,event,Makes Statement
89265,167915,event,Makes Statement
89267,167918,event,Makes Statement
89272,167920,event,Video appearance
89274,167923,event,Pregnancy
89278,167926,event,Makes Statement
89281,167928,event,Pregnancy
89285,167931,event,Makes Statement
89287,167936,event,Wins Sport Event
89290,167939,event,Makes Statement
89292,167942,event,Makes Statement
89297,167946,event,Makes Statement
89301,167949,event,Trial
89304,167952,event,Makes Statement
89308,167971,event,Makes Statement
89312,167975,event,Makes Statement
89316,167978,event,Makes Statement
89318,167983,event,Makes Statement
89321,167984,event,Makes Statement
89326,167988,event,Makes Statement
89328,167994,event,Makes Statement
89332,167997,event,Makes Statement
89336,167999,event,Makes Statement
89340,168006,event,Birth
89345,168009,event,Makes Statement
89349,168011,event,Interview
89353,168014,event,Selfie
89359,168024,event,Makes Statement
89364,168027,event,Makes Statement
89367,168031,event,Makes Statement
89371,168036,event,Makes Statement
89373,168038,event,Tribute
89376,168043,event,Fight
89381,168046,event,Appearance announcement
89382,168049,event,Appearance Cancellation
89386,168052,event,Makes Statement
89389,168055,event,Meeting
89393,168058,event,Makes Statement
89398,168061,event,Makes Statement
89402,168064,event,Video appearance
89404,168069,event,Video appearance
89407,168075,event,Fan/Unofficial Video
89408,168081,event,Makes Statement
89411,168084,event,Tribute
89415,168085,event,Makes Statement
89417,168090,event,Makes Statement
89420,168093,event,Makes Statement
89424,168097,event,Makes Statement
89429,168100,event,Appearance announcement
89432,168103,event,Video appearance
89433,168106,event,Wins Sport Event
89437,168109,event,Makes Statement
89441,168112,event,Video appearance
89444,168117,event,Makes Statement
89447,168121,event,Makes Statement
89450,168123,event,Video appearance
89453,168126,event,Makes Statement
89456,168129,event,Makes Statement
89460,168134,event,Makes Statement
89463,168137,event,Makes Statement
89468,168139,event,Makes Statement
89473,168141,event,Makes Statement
89475,168143,event,Interview
89479,168145,event,Fan/Unofficial Video
89481,168148,event,Makes Statement
89483,168151,event,Fight
89487,168155,event,Makes Statement
89490,168159,event,Makes Statement
89493,168161,event,Fan/Unofficial Video
89495,168165,event,Fan/Unofficial Video
89497,168170,event,Makes Statement
89500,168174,event,Makes Statement
89504,168176,event,Makes Statement
89506,168178,event,Wins Sport Event
89511,168181,event,Makes Statement
89516,168184,event,Video appearance
89518,168186,event,Art Exhibition
89522,168191,event,Appearance announcement
89526,168193,event,Makes Statement
89528,168195,event,Makes Statement
89532,168197,event,Makes Statement
89536,168199,event,Appearance Cancellation
89540,168201,event,Makes Statement
89545,168210,event,Fan/Unofficial Video
89547,168212,event,Makes Statement
89550,168216,event,Makes Statement
89553,168218,event,Makes Statement
89556,168220,event,Makes Statement
89561,168222,event,TV Appearance
89564,168225,event,Sponsorship Deal
89568,168229,event,Tribute
89571,168233,event,Makes Statement
89575,168236,event,Appearance announcement
89578,168239,event,Makes Statement
89580,168241,event,Makes Statement
89584,168244,event,Video appearance
89588,168249,event,Fan/Unofficial Video
89590,168251,event,Makes Statement
89596,168265,event,Makes Statement
89600,168270,event,Makes Statement
89603,168273,event,Attend Event - Photocall
89605,168276,event,Other Awards
89607,168278,event,Makes Statement
89614,168286,event,Makes Statement
89618,168289,event,TV Appearance
89624,168295,event,Makes Statement
89627,168298,event,Makes Statement
89630,168300,event,Makes Statement
89635,168302,event,Makes Statement
89637,168303,event,Makes Statement
89640,168310,event,Joins Team
89645,168312,event,Makes Statement
89647,168325,event,Makes Statement
89650,168327,event,Makes Statement
89654,168345,event,Makes Statement
89657,168347,event,Makes Statement
89658,168349,event,Makes Statement
89661,168355,event,Makes Statement
89664,168357,event,Makes Statement
89669,168359,event,Makes Statement
89673,168364,event,Makes Statement
89678,168366,event,Makes Statement
89682,168369,event,Rumor/unconfirmed
89684,168372,event,Sale/Purchase
89689,168378,event,Art Exhibition
89692,168386,event,Selfie
89694,168389,event,Makes Statement
89698,168390,event,Makes Statement
89700,168395,event,Makes Statement
89703,168395,event,Fan/Unofficial Video
89704,168397,event,Makes Statement
89706,168400,event,Makes Statement
89708,168403,event,Makes Statement
89712,168406,event,Appearance announcement
89714,168407,event,Makes Statement
89717,168413,event,Wins Sport Event
89720,168416,event,Makes Statement
89723,168419,event,Wins Sport Event
89726,168422,event,Makes Statement
89730,168424,event,Makes Statement
89735,168436,event,Attend Event - Photocall
89739,168439,event,Makes Statement
89743,168442,event,Fan/Unofficial Video
89744,168442,event,Compilation
89748,168445,event,Makes Statement
89749,168448,event,Makes Statement
89754,168451,event,Makes Statement
89756,168453,event,Sentence
89760,168458,event,Rumor/unconfirmed
89763,168461,event,Music Performance
89765,168468,event,Makes Statement
89767,168471,event,Announcement
89769,168476,event,Makes Statement
89773,168479,event,Makes Statement
89777,168481,event,Other Awards
89781,168484,event,Fan/Unofficial Video
89783,168488,event,Makes Statement
89786,168493,event,Appearance announcement
89787,168495,event,Other Awards
89790,168498,event,Tribute
89793,168501,event,Makes Statement
89798,168504,event,Makes Statement
89800,168507,event,Makes Statement
89803,168513,event,Makes Statement
89805,168517,event,Interview
89811,168522,event,Makes Statement
89815,168525,event,Tribute
89818,168529,event,Video appearance
89821,168533,event,Makes Statement
89823,168540,event,Art Exhibition
89826,168547,event,Makes Statement
89829,168556,event,Video appearance
89832,168570,event,Makes Statement
89837,168572,event,Video appearance
89840,168576,event,Selfie
89843,168581,event,Makes Statement
89849,168586,event,Compilation
89850,168589,event,Fight
89855,168596,event,Makes Statement
89859,168601,event,Appearance announcement
89861,168607,event,Makes Statement
89866,168613,event,Rumor/unconfirmed
89869,168615,event,Makes Statement
89871,168618,event,Makes Statement
89876,168622,event,Makes Statement
89878,168624,event,Makes Statement
89881,168627,event,Makes Statement
89885,168632,event,Interview
89890,168634,event,Appearance announcement
89893,168637,event,Makes Statement
89896,168640,event,Donation
89899,168642,event,Makes Statement
89900,168648,event,Makes Statement
89903,168652,event,Fight
89907,168655,event,Appearance announcement
89910,168662,event,Appearance announcement
89913,168667,event,Makes Statement
89918,168671,event,Video appearance
89921,168674,event,Press Conference
89925,168684,event,Makes Statement
89929,168687,event,Appearance announcement
89931,168691,event,Makes Statement
89934,168694,event,Makes Statement
89938,168697,event,Interview
89941,168700,event,Makes Statement
89945,168702,event,Makes Statement
89948,168703,event,Makes Statement
89953,168706,event,Compilation
89954,168710,event,Makes Statement
89957,168713,event,Makes Statement
89961,168716,event,Sale/Purchase
89963,168721,event,Interview
89968,168724,event,Makes Statement
89971,168728,event,Makes Statement
89975,168730,event,Makes Statement
89978,168731,event,Interview
89982,168734,event,Makes Statement
89986,168735,event,Makes Statement
89991,168748,event,Tribute
89992,168748,event,Makes Statement
89995,168751,event,Makes Statement
90001,168756,event,Appearance announcement
90003,168759,event,Makes Statement
90008,168763,event,Financial Report
90010,168765,event,Makes Statement
90014,168769,event,Makes Statement
90019,168776,event,Video appearance
90022,168780,event,Video appearance
90024,168789,event,Makes Statement
90026,168793,event,Car Crash
